sample_id,scene_id,split,source_path,relative_path
0022277,LC08_038031_20190813,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022277\LC08_038031_20190813\all_bands.tif,0022277\LC08_038031_20190813\all_bands.tif
0022278,LC08_043029_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022278\LC08_043029_20190731\all_bands.tif,0022278\LC08_043029_20190731\all_bands.tif
0022285,LC08_020038_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022285\LC08_020038_20190815\all_bands.tif,0022285\LC08_020038_20190815\all_bands.tif
0022290,LC08_039034_20190820,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022290\LC08_039034_20190820\all_bands.tif,0022290\LC08_039034_20190820\all_bands.tif
0022296,LC08_016039_20190702,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022296\LC08_016039_20190702\all_bands.tif,0022296\LC08_016039_20190702\all_bands.tif
0022304,LC08_035030_20190723,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022304\LC08_035030_20190723\all_bands.tif,0022304\LC08_035030_20190723\all_bands.tif
0022323,LC08_026033_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022323\LC08_026033_20190724\all_bands.tif,0022323\LC08_026033_20190724\all_bands.tif
0022324,LC08_018037_20190817,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022324\LC08_018037_20190817\all_bands.tif,0022324\LC08_018037_20190817\all_bands.tif
0022326,LC08_033028_20190725,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022326\LC08_033028_20190725\all_bands.tif,0022326\LC08_033028_20190725\all_bands.tif
0022329,LC08_041033_20190818,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022329\LC08_041033_20190818\all_bands.tif,0022329\LC08_041033_20190818\all_bands.tif
0022335,LC08_039037_20190820,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022335\LC08_039037_20190820\all_bands.tif,0022335\LC08_039037_20190820\all_bands.tif
0022348,LC08_031028_20190828,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022348\LC08_031028_20190828\all_bands.tif,0022348\LC08_031028_20190828\all_bands.tif
0022356,LC08_035030_20190723,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022356\LC08_035030_20190723\all_bands.tif,0022356\LC08_035030_20190723\all_bands.tif
0022357,LC08_018039_20190716,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022357\LC08_018039_20190716\all_bands.tif,0022357\LC08_018039_20190716\all_bands.tif
0022364,LC08_038036_20190813,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022364\LC08_038036_20190813\all_bands.tif,0022364\LC08_038036_20190813\all_bands.tif
0022368,LC08_027036_20190816,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022368\LC08_027036_20190816\all_bands.tif,0022368\LC08_027036_20190816\all_bands.tif
0022395,LC08_017032_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022395\LC08_017032_20190709\all_bands.tif,0022395\LC08_017032_20190709\all_bands.tif
0022400,LC08_041036_20190802,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022400\LC08_041036_20190802\all_bands.tif,0022400\LC08_041036_20190802\all_bands.tif
0022413,LC08_027038_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022413\LC08_027038_20190731\all_bands.tif,0022413\LC08_027038_20190731\all_bands.tif
0022419,LC08_015029_20190727,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022419\LC08_015029_20190727\all_bands.tif,0022419\LC08_015029_20190727\all_bands.tif
0022420,LC08_031027_20190828,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022420\LC08_031027_20190828\all_bands.tif,0022420\LC08_031027_20190828\all_bands.tif
0022436,LC08_042029_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022436\LC08_042029_20190724\all_bands.tif,0022436\LC08_042029_20190724\all_bands.tif
0022437,LC08_026040_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022437\LC08_026040_20190724\all_bands.tif,0022437\LC08_026040_20190724\all_bands.tif
0022455,LC08_035031_20190723,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022455\LC08_035031_20190723\all_bands.tif,0022455\LC08_035031_20190723\all_bands.tif
0022474,LC08_037027_20190721,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022474\LC08_037027_20190721\all_bands.tif,0022474\LC08_037027_20190721\all_bands.tif
0022483,LC08_030036_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022483\LC08_030036_20190720\all_bands.tif,0022483\LC08_030036_20190720\all_bands.tif
0022484,LC08_028038_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022484\LC08_028038_20190706\all_bands.tif,0022484\LC08_028038_20190706\all_bands.tif
0022489,LC08_033032_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022489\LC08_033032_20190709\all_bands.tif,0022489\LC08_033032_20190709\all_bands.tif
0022498,LC08_014034_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022498\LC08_014034_20190720\all_bands.tif,0022498\LC08_014034_20190720\all_bands.tif
0022499,LC08_030027_20190821,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022499\LC08_030027_20190821\all_bands.tif,0022499\LC08_030027_20190821\all_bands.tif
0022500,LC08_020030_20190714,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022500\LC08_020030_20190714\all_bands.tif,0022500\LC08_020030_20190714\all_bands.tif
0022506,LC08_025031_20190802,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022506\LC08_025031_20190802\all_bands.tif,0022506\LC08_025031_20190802\all_bands.tif
0022525,LC08_036035_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022525\LC08_036035_20190815\all_bands.tif,0022525\LC08_036035_20190815\all_bands.tif
0022559,LC08_027038_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022559\LC08_027038_20190731\all_bands.tif,0022559\LC08_027038_20190731\all_bands.tif
0022563,LC08_026037_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022563\LC08_026037_20190724\all_bands.tif,0022563\LC08_026037_20190724\all_bands.tif
0022568,LC08_026040_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022568\LC08_026040_20190724\all_bands.tif,0022568\LC08_026040_20190724\all_bands.tif
0022573,LC08_041031_20190818,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022573\LC08_041031_20190818\all_bands.tif,0022573\LC08_041031_20190818\all_bands.tif
0022587,LC08_035037_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022587\LC08_035037_20190824\all_bands.tif,0022587\LC08_035037_20190824\all_bands.tif
0022592,LC08_013031_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022592\LC08_013031_20190729\all_bands.tif,0022592\LC08_013031_20190729\all_bands.tif
0022608,LC08_024032_20190827,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022608\LC08_024032_20190827\all_bands.tif,0022608\LC08_024032_20190827\all_bands.tif
0022626,LC08_040036_20190827,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022626\LC08_040036_20190827\all_bands.tif,0022626\LC08_040036_20190827\all_bands.tif
0022629,LC08_038029_20190728,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022629\LC08_038029_20190728\all_bands.tif,0022629\LC08_038029_20190728\all_bands.tif
0022636,LC08_037031_20190705,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022636\LC08_037031_20190705\all_bands.tif,0022636\LC08_037031_20190705\all_bands.tif
0022638,LC08_036034_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022638\LC08_036034_20190815\all_bands.tif,0022638\LC08_036034_20190815\all_bands.tif
0022652,LC08_023035_20190820,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022652\LC08_023035_20190820\all_bands.tif,0022652\LC08_023035_20190820\all_bands.tif
0022660,LC08_015030_20190727,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022660\LC08_015030_20190727\all_bands.tif,0022660\LC08_015030_20190727\all_bands.tif
0022670,LC08_028028_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022670\LC08_028028_20190706\all_bands.tif,0022670\LC08_028028_20190706\all_bands.tif
0022679,LC08_026036_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022679\LC08_026036_20190724\all_bands.tif,0022679\LC08_026036_20190724\all_bands.tif
0022685,LC08_041031_20190818,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022685\LC08_041031_20190818\all_bands.tif,0022685\LC08_041031_20190818\all_bands.tif
0022696,LC08_026034_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022696\LC08_026034_20190724\all_bands.tif,0022696\LC08_026034_20190724\all_bands.tif
0022702,LC08_024035_20190726,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022702\LC08_024035_20190726\all_bands.tif,0022702\LC08_024035_20190726\all_bands.tif
0022711,LC08_038027_20190728,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022711\LC08_038027_20190728\all_bands.tif,0022711\LC08_038027_20190728\all_bands.tif
0022726,LC08_018037_20190817,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022726\LC08_018037_20190817\all_bands.tif,0022726\LC08_018037_20190817\all_bands.tif
0022732,LC08_028027_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022732\LC08_028027_20190706\all_bands.tif,0022732\LC08_028027_20190706\all_bands.tif
0022737,LC08_018037_20190817,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022737\LC08_018037_20190817\all_bands.tif,0022737\LC08_018037_20190817\all_bands.tif
0022740,LC08_046031_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022740\LC08_046031_20190720\all_bands.tif,0022740\LC08_046031_20190720\all_bands.tif
0022742,LC08_044026_20190807,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022742\LC08_044026_20190807\all_bands.tif,0022742\LC08_044026_20190807\all_bands.tif
0022745,LC08_033034_20190826,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022745\LC08_033034_20190826\all_bands.tif,0022745\LC08_033034_20190826\all_bands.tif
0022751,LC08_029030_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022751\LC08_029030_20190729\all_bands.tif,0022751\LC08_029030_20190729\all_bands.tif
0022756,LC08_015032_20190812,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022756\LC08_015032_20190812\all_bands.tif,0022756\LC08_015032_20190812\all_bands.tif
0022759,LC08_031026_20190828,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022759\LC08_031026_20190828\all_bands.tif,0022759\LC08_031026_20190828\all_bands.tif
0022769,LC08_026031_20190809,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022769\LC08_026031_20190809\all_bands.tif,0022769\LC08_026031_20190809\all_bands.tif
0022772,LC08_037029_20190721,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022772\LC08_037029_20190721\all_bands.tif,0022772\LC08_037029_20190721\all_bands.tif
0022774,LC08_033026_20190725,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022774\LC08_033026_20190725\all_bands.tif,0022774\LC08_033026_20190725\all_bands.tif
0022775,LC08_034030_20190716,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022775\LC08_034030_20190716\all_bands.tif,0022775\LC08_034030_20190716\all_bands.tif
0022782,LC08_031027_20190828,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022782\LC08_031027_20190828\all_bands.tif,0022782\LC08_031027_20190828\all_bands.tif
0022785,LC08_032032_20190718,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022785\LC08_032032_20190718\all_bands.tif,0022785\LC08_032032_20190718\all_bands.tif
0022788,LC08_020035_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022788\LC08_020035_20190815\all_bands.tif,0022788\LC08_020035_20190815\all_bands.tif
0022790,LC08_028034_20190722,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022790\LC08_028034_20190722\all_bands.tif,0022790\LC08_028034_20190722\all_bands.tif
0022793,LC08_022038_20190829,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022793\LC08_022038_20190829\all_bands.tif,0022793\LC08_022038_20190829\all_bands.tif
0022799,LC08_019033_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022799\LC08_019033_20190824\all_bands.tif,0022799\LC08_019033_20190824\all_bands.tif
0022804,LC08_026031_20190809,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022804\LC08_026031_20190809\all_bands.tif,0022804\LC08_026031_20190809\all_bands.tif
0022839,LC08_032031_20190718,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022839\LC08_032031_20190718\all_bands.tif,0022839\LC08_032031_20190718\all_bands.tif
0022850,LC08_036031_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022850\LC08_036031_20190815\all_bands.tif,0022850\LC08_036031_20190815\all_bands.tif
0022854,LC08_036029_20190714,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022854\LC08_036029_20190714\all_bands.tif,0022854\LC08_036029_20190714\all_bands.tif
0022856,LC08_033036_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022856\LC08_033036_20190709\all_bands.tif,0022856\LC08_033036_20190709\all_bands.tif
0022857,LC08_018037_20190817,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022857\LC08_018037_20190817\all_bands.tif,0022857\LC08_018037_20190817\all_bands.tif
0022889,LC08_022033_20190712,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022889\LC08_022033_20190712\all_bands.tif,0022889\LC08_022033_20190712\all_bands.tif
0022895,LC08_040029_20190827,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022895\LC08_040029_20190827\all_bands.tif,0022895\LC08_040029_20190827\all_bands.tif
0022896,LC08_036032_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022896\LC08_036032_20190815\all_bands.tif,0022896\LC08_036032_20190815\all_bands.tif
0022911,LC08_044027_20190807,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022911\LC08_044027_20190807\all_bands.tif,0022911\LC08_044027_20190807\all_bands.tif
0022919,LC08_039032_20190719,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022919\LC08_039032_20190719\all_bands.tif,0022919\LC08_039032_20190719\all_bands.tif
0022926,LC08_037029_20190721,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022926\LC08_037029_20190721\all_bands.tif,0022926\LC08_037029_20190721\all_bands.tif
0022934,LC08_024038_20190726,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022934\LC08_024038_20190726\all_bands.tif,0022934\LC08_024038_20190726\all_bands.tif
0022943,LC08_028028_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022943\LC08_028028_20190706\all_bands.tif,0022943\LC08_028028_20190706\all_bands.tif
0022945,LC08_033031_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022945\LC08_033031_20190709\all_bands.tif,0022945\LC08_033031_20190709\all_bands.tif
0022954,LC08_031031_20190711,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022954\LC08_031031_20190711\all_bands.tif,0022954\LC08_031031_20190711\all_bands.tif
0022962,LC08_017035_20190725,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022962\LC08_017035_20190725\all_bands.tif,0022962\LC08_017035_20190725\all_bands.tif
0022964,LC08_033030_20190725,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022964\LC08_033030_20190725\all_bands.tif,0022964\LC08_033030_20190725\all_bands.tif
0022971,LC08_022037_20190829,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022971\LC08_022037_20190829\all_bands.tif,0022971\LC08_022037_20190829\all_bands.tif
0022976,LC08_035034_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022976\LC08_035034_20190824\all_bands.tif,0022976\LC08_035034_20190824\all_bands.tif
0023000,LC08_046027_20190805,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023000\LC08_046027_20190805\all_bands.tif,0023000\LC08_046027_20190805\all_bands.tif
0023007,LC08_036031_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023007\LC08_036031_20190815\all_bands.tif,0023007\LC08_036031_20190815\all_bands.tif
0023014,LC08_035028_20190707,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023014\LC08_035028_20190707\all_bands.tif,0023014\LC08_035028_20190707\all_bands.tif
0023015,LC08_032027_20190819,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023015\LC08_032027_20190819\all_bands.tif,0023015\LC08_032027_20190819\all_bands.tif
0023022,LC08_042030_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023022\LC08_042030_20190724\all_bands.tif,0023022\LC08_042030_20190724\all_bands.tif
0023026,LC08_032026_20190819,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023026\LC08_032026_20190819\all_bands.tif,0023026\LC08_032026_20190819\all_bands.tif
0023039,LC08_025035_20190717,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023039\LC08_025035_20190717\all_bands.tif,0023039\LC08_025035_20190717\all_bands.tif
0023047,LC08_046028_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023047\LC08_046028_20190720\all_bands.tif,0023047\LC08_046028_20190720\all_bands.tif
0023055,LC08_019038_20190707,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023055\LC08_019038_20190707\all_bands.tif,0023055\LC08_019038_20190707\all_bands.tif
0023071,LC08_043027_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023071\LC08_043027_20190731\all_bands.tif,0023071\LC08_043027_20190731\all_bands.tif
0023079,LC08_040029_20190827,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023079\LC08_040029_20190827\all_bands.tif,0023079\LC08_040029_20190827\all_bands.tif
0023105,LC08_040026_20190726,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023105\LC08_040026_20190726\all_bands.tif,0023105\LC08_040026_20190726\all_bands.tif
0023116,LC08_028030_20190807,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023116\LC08_028030_20190807\all_bands.tif,0023116\LC08_028030_20190807\all_bands.tif
0023119,LC08_018034_20190817,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023119\LC08_018034_20190817\all_bands.tif,0023119\LC08_018034_20190817\all_bands.tif
0023127,LC08_023028_20190804,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023127\LC08_023028_20190804\all_bands.tif,0023127\LC08_023028_20190804\all_bands.tif
0023137,LC08_040034_20190710,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0023137\LC08_040034_20190710\all_bands.tif,0023137\LC08_040034_20190710\all_bands.tif
